age_group,age_lo,age_hi,age_unit,sex,factor,item_code,item_name,bin_lo,bin_hi,count,ratio
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,0,10,3312,0.1036
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,10,20,2311,0.0723
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,20,30,2937,0.0918
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,30,40,2134,0.0667
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,40,50,3242,0.1014
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,50,60,2174,0.068
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,60,70,3020,0.0944
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,70,80,2309,0.0722
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,80,90,4175,0.1306
유소년,11,11,세,M,근지구력,009,윗몸말아올리기,90,100,6366,0.1991
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,3998,0.1314
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,3644,0.1197
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,2968,0.0975
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,3550,0.1166
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,3270,0.1074
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,2946,0.0968
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,2540,0.0835
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,2451,0.0805
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,1996,0.0656
유소년,11,11,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,3072,0.1009
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,0,10,3032,0.0997
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,10,20,2188,0.072
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,20,30,2474,0.0814
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,30,40,2233,0.0734
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,40,50,2467,0.0811
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,50,60,2889,0.095
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,60,70,3086,0.1015
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,70,80,2823,0.0928
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,80,90,4005,0.1317
유소년,11,11,세,M,심폐지구력,020,왕복오래달리기,90,100,5212,0.1714
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,0,10,2367,0.0778
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,10,20,1332,0.0438
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,20,30,2046,0.0672
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,30,40,1624,0.0534
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,40,50,2541,0.0835
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,50,60,3402,0.1118
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,60,70,3538,0.1163
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,70,80,3049,0.1002
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,80,90,4631,0.1522
유소년,11,11,세,M,순발력,022,제자리멀리뛰기,90,100,5897,0.1938
유소년,11,11,세,M,근력,028,상대악력,0,10,2634,0.0866
유소년,11,11,세,M,근력,028,상대악력,10,20,2073,0.0681
유소년,11,11,세,M,근력,028,상대악력,20,30,2056,0.0676
유소년,11,11,세,M,근력,028,상대악력,30,40,1966,0.0646
유소년,11,11,세,M,근력,028,상대악력,40,50,2971,0.0976
유소년,11,11,세,M,근력,028,상대악력,50,60,2880,0.0947
유소년,11,11,세,M,근력,028,상대악력,60,70,3250,0.1068
유소년,11,11,세,M,근력,028,상대악력,70,80,3082,0.1013
유소년,11,11,세,M,근력,028,상대악력,80,90,4189,0.1377
유소년,11,11,세,M,근력,028,상대악력,90,100,5325,0.175
유소년,11,11,세,M,민첩성,043,반복옆뛰기,0,10,2317,0.0765
유소년,11,11,세,M,민첩성,043,반복옆뛰기,10,20,1493,0.0493
유소년,11,11,세,M,민첩성,043,반복옆뛰기,20,30,2264,0.0747
유소년,11,11,세,M,민첩성,043,반복옆뛰기,30,40,1232,0.0407
유소년,11,11,세,M,민첩성,043,반복옆뛰기,40,50,3118,0.1029
유소년,11,11,세,M,민첩성,043,반복옆뛰기,50,60,1853,0.0612
유소년,11,11,세,M,민첩성,043,반복옆뛰기,60,70,3904,0.1288
유소년,11,11,세,M,민첩성,043,반복옆뛰기,70,80,1795,0.0592
유소년,11,11,세,M,민첩성,043,반복옆뛰기,80,90,5145,0.1698
유소년,11,11,세,M,민첩성,043,반복옆뛰기,90,100,7181,0.237
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,0,10,3027,0.103
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,10,20,3106,0.1057
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,20,30,2179,0.0742
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,30,40,2492,0.0848
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,40,50,3361,0.1144
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,50,60,3005,0.1023
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,60,70,2308,0.0786
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,70,80,2896,0.0986
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,80,90,2909,0.099
유소년,11,11,세,F,근지구력,009,윗몸말아올리기,90,100,4099,0.1395
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,1872,0.0648
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,1133,0.0392
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,1467,0.0508
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,922,0.0319
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,2276,0.0788
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,2035,0.0705
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,3384,0.1172
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,3163,0.1095
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,5693,0.1971
유소년,11,11,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,6939,0.2402
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,0,10,2698,0.0935
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,10,20,1622,0.0562
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,20,30,2225,0.0771
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,30,40,1959,0.0679
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,40,50,3501,0.1213
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,50,60,2165,0.075
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,60,70,3282,0.1137
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,70,80,2247,0.0778
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,80,90,4137,0.1433
유소년,11,11,세,F,심폐지구력,020,왕복오래달리기,90,100,5035,0.1744
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,0,10,2202,0.0764
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,10,20,1736,0.0602
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,20,30,1537,0.0533
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,30,40,1492,0.0518
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,40,50,6059,0.2102
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,50,60,6209,0.2154
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,60,70,2956,0.1025
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,70,80,2780,0.0964
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,80,90,1454,0.0504
유소년,11,11,세,F,순발력,022,제자리멀리뛰기,90,100,2404,0.0834
유소년,11,11,세,F,근력,028,상대악력,0,10,2049,0.0709
유소년,11,11,세,F,근력,028,상대악력,10,20,1457,0.0504
유소년,11,11,세,F,근력,028,상대악력,20,30,1524,0.0527
유소년,11,11,세,F,근력,028,상대악력,30,40,1423,0.0492
유소년,11,11,세,F,근력,028,상대악력,40,50,2793,0.0967
유소년,11,11,세,F,근력,028,상대악력,50,60,2650,0.0917
유소년,11,11,세,F,근력,028,상대악력,60,70,3070,0.1063
유소년,11,11,세,F,근력,028,상대악력,70,80,2838,0.0982
유소년,11,11,세,F,근력,028,상대악력,80,90,4975,0.1722
유소년,11,11,세,F,근력,028,상대악력,90,100,6115,0.2116
유소년,11,11,세,F,민첩성,043,반복옆뛰기,0,10,1856,0.0648
유소년,11,11,세,F,민첩성,043,반복옆뛰기,10,20,2317,0.0808
유소년,11,11,세,F,민첩성,043,반복옆뛰기,20,30,1202,0.0419
유소년,11,11,세,F,민첩성,043,반복옆뛰기,30,40,1401,0.0489
유소년,11,11,세,F,민첩성,043,반복옆뛰기,40,50,5464,0.1906
유소년,11,11,세,F,민첩성,043,반복옆뛰기,50,60,3763,0.1313
유소년,11,11,세,F,민첩성,043,반복옆뛰기,60,70,2148,0.0749
유소년,11,11,세,F,민첩성,043,반복옆뛰기,70,80,1664,0.0581
유소년,11,11,세,F,민첩성,043,반복옆뛰기,80,90,4014,0.1401
유소년,11,11,세,F,민첩성,043,반복옆뛰기,90,100,4832,0.1686
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,0,10,1056,0.0757
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,10,20,696,0.0499
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,20,30,704,0.0505
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,30,40,701,0.0503
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,40,50,1229,0.0881
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,50,60,1132,0.0812
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,60,70,1115,0.08
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,70,80,872,0.0625
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,80,90,2484,0.1782
유소년,12,12,세,M,근지구력,009,윗몸말아올리기,90,100,3954,0.2836
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,1632,0.1272
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,1521,0.1185
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,1475,0.115
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,1358,0.1058
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,1295,0.1009
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,1181,0.092
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,1146,0.0893
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,985,0.0768
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,930,0.0725
유소년,12,12,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,1308,0.1019
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,0,10,1532,0.1201
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,10,20,1338,0.1049
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,20,30,1300,0.102
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,30,40,1207,0.0947
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,40,50,1050,0.0823
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,50,60,885,0.0694
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,60,70,1178,0.0924
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,70,80,1036,0.0812
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,80,90,1241,0.0973
유소년,12,12,세,M,심폐지구력,020,왕복오래달리기,90,100,1984,0.1556
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,0,10,985,0.0769
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,10,20,694,0.0542
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,20,30,564,0.044
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,30,40,666,0.052
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,40,50,261,0.0204
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,50,60,0,0.0
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,60,70,1162,0.0907
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,70,80,746,0.0582
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,80,90,3798,0.2964
유소년,12,12,세,M,순발력,022,제자리멀리뛰기,90,100,3937,0.3073
유소년,12,12,세,M,근력,028,상대악력,0,10,1043,0.0811
유소년,12,12,세,M,근력,028,상대악력,10,20,774,0.0602
유소년,12,12,세,M,근력,028,상대악력,20,30,781,0.0608
유소년,12,12,세,M,근력,028,상대악력,30,40,761,0.0592
유소년,12,12,세,M,근력,028,상대악력,40,50,1373,0.1068
유소년,12,12,세,M,근력,028,상대악력,50,60,1383,0.1076
유소년,12,12,세,M,근력,028,상대악력,60,70,1360,0.1058
유소년,12,12,세,M,근력,028,상대악력,70,80,1329,0.1034
유소년,12,12,세,M,근력,028,상대악력,80,90,1789,0.1392
유소년,12,12,세,M,근력,028,상대악력,90,100,2261,0.1759
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,0,10,1304,0.1127
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,10,20,814,0.0703
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,20,30,1055,0.0911
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,30,40,853,0.0737
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,40,50,1393,0.1203
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,50,60,1128,0.0975
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,60,70,1000,0.0864
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,70,80,742,0.0641
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,80,90,1440,0.1244
유소년,12,12,세,F,근지구력,009,윗몸말아올리기,90,100,1846,0.1595
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,703,0.0621
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,477,0.0421
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,498,0.044
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,357,0.0315
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,732,0.0647
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,651,0.0575
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,1210,0.1069
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,1030,0.091
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,2578,0.2277
유소년,12,12,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,3085,0.2725
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,0,10,1396,0.1245
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,10,20,982,0.0876
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,20,30,1102,0.0983
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,30,40,1227,0.1095
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,40,50,787,0.0702
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,50,60,256,0.0228
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,60,70,1187,0.1059
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,70,80,834,0.0744
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,80,90,1524,0.136
유소년,12,12,세,F,심폐지구력,020,왕복오래달리기,90,100,1915,0.1708
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,0,10,891,0.079
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,10,20,526,0.0466
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,20,30,490,0.0434
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,30,40,660,0.0585
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,40,50,1805,0.16
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,50,60,1213,0.1075
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,60,70,1678,0.1487
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,70,80,1285,0.1139
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,80,90,1162,0.103
유소년,12,12,세,F,순발력,022,제자리멀리뛰기,90,100,1572,0.1393
유소년,12,12,세,F,근력,028,상대악력,0,10,816,0.072
유소년,12,12,세,F,근력,028,상대악력,10,20,592,0.0522
유소년,12,12,세,F,근력,028,상대악력,20,30,600,0.0529
유소년,12,12,세,F,근력,028,상대악력,30,40,594,0.0524
유소년,12,12,세,F,근력,028,상대악력,40,50,1017,0.0897
유소년,12,12,세,F,근력,028,상대악력,50,60,957,0.0844
유소년,12,12,세,F,근력,028,상대악력,60,70,1072,0.0945
유소년,12,12,세,F,근력,028,상대악력,70,80,988,0.0871
유소년,12,12,세,F,근력,028,상대악력,80,90,2141,0.1888
유소년,12,12,세,F,근력,028,상대악력,90,100,2564,0.2261
유소년,12,12,세,F,민첩성,043,반복옆뛰기,0,10,829,0.0736
유소년,12,12,세,F,민첩성,043,반복옆뛰기,10,20,434,0.0385
유소년,12,12,세,F,민첩성,043,반복옆뛰기,20,30,647,0.0574
유소년,12,12,세,F,민첩성,043,반복옆뛰기,30,40,486,0.0432
유소년,12,12,세,F,민첩성,043,반복옆뛰기,40,50,1630,0.1447
유소년,12,12,세,F,민첩성,043,반복옆뛰기,50,60,681,0.0605
유소년,12,12,세,F,민첩성,043,반복옆뛰기,60,70,1496,0.1328
유소년,12,12,세,F,민첩성,043,반복옆뛰기,70,80,623,0.0553
유소년,12,12,세,F,민첩성,043,반복옆뛰기,80,90,1895,0.1683
유소년,12,12,세,F,민첩성,043,반복옆뛰기,90,100,2542,0.2257
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,5578,0.0916
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,4449,0.0731
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,4448,0.0731
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,4261,0.07
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,6182,0.1015
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,5976,0.0982
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,6776,0.1113
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,6507,0.1069
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,7260,0.1192
성인,19,24,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,9449,0.1552
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,0,10,7172,0.1174
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,10,20,6170,0.101
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,20,30,6328,0.1035
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,30,40,3776,0.0618
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,40,50,6573,0.1076
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,50,60,5876,0.0962
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,60,70,8080,0.1322
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,70,80,4538,0.0743
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,80,90,4913,0.0804
성인,19,24,세,M,근지구력,019,교차윗몸일으키기,90,100,7686,0.1258
성인,19,24,세,M,심폐지구력,020,왕복오래달리기,0,10,3362,0.0994
성인,19,24,세,M,심폐지구력,020,왕복오래달리기,10,20,2957,0.0874
성인,19,24,세,M,심폐지구력,020,왕복오래달리기,20,30,3326,0.0983
